/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_742.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_742.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_742.jpg, 0, 1, 0, 30.19042
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_796.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_796.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_796.jpg, 0, 1, 0, 30.19046
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_830.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_830.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_830.jpg, 0, 1, 0, 30.19076
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_874.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_874.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_874.jpg, 0, 1, 0, 30.19014
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_880.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_880.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_880.jpg, 0, 1, 0, 30.19045
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_886.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_886.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_886.jpg, 0, 1, 0, 30.19046
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_899.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_899.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_899.jpg, -0.06412761, 1, 0, 30.19018
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_939.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_939.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_939.jpg, -0.06412761, 1, 0, 30.18927
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_944.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_944.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_944.jpg, -0.06412761, 1, 0, 30.18885
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_963.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_963.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_963.jpg, -0.09125435, 1, 0, 30.18935
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_37_995.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_37_995.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_37_995.jpg, -0.09125435, 1, 0, 30.18848
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_38_000.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_38_000.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_38_000.jpg, -0.09125435, 1, 0, 30.18841
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_38_006.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_38_006.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_38_006.jpg, -0.09125435, 1, 0, 30.18912
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_38_018.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_38_018.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_38_018.jpg, -0.1455078, 1, 0, 30.18899
/home/veldrin/Downloads/carnd-sim/IMG/center_2017_01_19_19_10_38_057.jpg, /home/veldrin/Downloads/carnd-sim/IMG/left_2017_01_19_19_10_38_057.jpg, /home/veldrin/Downloads/carnd-sim/IMG/right_2017_01_19_19_10_38_057.jpg, -0.1455078, 1, 0, 30.18643
